# BCs for ATLAS9 + DUSTY99 + blackbody spectra:
#  n     Teff  logg        V        u        v        b        y     Hb_w     Hb_n
 316     7250  0.50    0.138   -2.208   -0.212    0.033    0.154    0.149    3.220
 317     7250  1.00    0.131   -2.195   -0.208    0.034    0.146    0.131    3.175
 318     7250  1.50    0.124   -2.134   -0.237    0.020    0.139    0.108    3.131
 319     7250  2.00    0.116   -2.049   -0.279   -0.001    0.131    0.080    3.089
 320     7250  2.50    0.106   -1.947   -0.343   -0.035    0.123    0.050    3.054
 321     7250  3.00    0.092   -1.841   -0.406   -0.071    0.109    0.018    3.020
 322     7250  3.50    0.072   -1.736   -0.459   -0.108    0.090   -0.015    2.988
 323     7250  4.00    0.051   -1.634   -0.508   -0.143    0.068   -0.047    2.958
 324     7250  4.50    0.029   -1.537   -0.554   -0.177    0.047   -0.077    2.934
 325     7250  5.00    0.010   -1.448   -0.596   -0.207    0.028   -0.102    2.916
 326     7500  0.50    0.130   -2.066   -0.224    0.012    0.147    0.141    3.232
 327     7500  1.00    0.124   -2.121   -0.156    0.048    0.138    0.143    3.195
 328     7500  1.50    0.120   -2.086   -0.171    0.044    0.135    0.124    3.148
 329     7500  2.00    0.114   -2.017   -0.207    0.029    0.129    0.098    3.100
 330     7500  2.50    0.105   -1.931   -0.256    0.005    0.120    0.068    3.053
 331     7500  3.00    0.094   -1.831   -0.327   -0.031    0.111    0.035    3.017
 332     7500  3.50    0.077   -1.729   -0.393   -0.070    0.094    0.001    2.981
 333     7500  4.00    0.055   -1.627   -0.450   -0.109    0.073   -0.035    2.948
 334     7500  4.50    0.032   -1.528   -0.502   -0.147    0.050   -0.069    2.918
 335     7500  5.00    0.010   -1.434   -0.549   -0.182    0.028   -0.099    2.894
 336     7750  1.00    0.109   -2.025   -0.140    0.041    0.124    0.140    3.206
 337     7750  1.50    0.107   -2.021   -0.131    0.050    0.122    0.128    3.159
 338     7750  2.00    0.104   -1.973   -0.158    0.042    0.119    0.106    3.107
 339     7750  2.50    0.098   -1.903   -0.200    0.026    0.113    0.078    3.055
 340     7750  3.00    0.088   -1.819   -0.255    0.001    0.103    0.045    3.008
 341     7750  3.50    0.076   -1.723   -0.330   -0.038    0.092    0.011    2.970
 342     7750  4.00    0.056   -1.625   -0.397   -0.079    0.074   -0.027    2.932
 343     7750  4.50    0.033   -1.527   -0.456   -0.120    0.050   -0.064    2.898
 344     7750  5.00    0.008   -1.431   -0.510   -0.159    0.026   -0.098    2.870
 345     8000  1.00    0.080   -1.900   -0.166    0.005    0.096    0.116    3.202
 346     8000  1.50    0.086   -1.945   -0.114    0.040    0.100    0.121    3.165
 347     8000  2.00    0.086   -1.919   -0.127    0.042    0.100    0.104    3.113
 348     8000  2.50    0.083   -1.865   -0.162    0.032    0.098    0.079    3.057
 349     8000  3.00    0.076   -1.796   -0.210    0.014    0.091    0.048    3.002
 350     8000  3.50    0.065   -1.714   -0.273   -0.014    0.081    0.012    2.953
 351     8000  4.00    0.051   -1.623   -0.349   -0.054    0.068   -0.024    2.914
 352     8000  4.50    0.029   -1.528   -0.415   -0.097    0.047   -0.063    2.876
 353     8000  5.00    0.004   -1.433   -0.475   -0.139    0.022   -0.101    2.843
 354     8250  1.00    0.030   -1.752   -0.228   -0.060    0.046    0.064    3.171
 355     8250  1.50    0.055   -1.857   -0.124    0.014    0.069    0.101    3.162
 356     8250  2.00    0.059   -1.857   -0.116    0.028    0.073    0.093    3.113
 357     8250  2.50    0.060   -1.821   -0.141    0.026    0.074    0.072    3.055
 358     8250  3.00    0.056   -1.765   -0.183    0.014    0.071    0.043    2.995
 359     8250  3.50    0.048   -1.697   -0.236   -0.006    0.064    0.009    2.939
 360     8250  4.00    0.037   -1.619   -0.304   -0.037    0.053   -0.028    2.891
 361     8250  4.50    0.021   -1.530   -0.380   -0.079    0.038   -0.066    2.851
 362     8250  5.00   -0.002   -1.438   -0.446   -0.122    0.016   -0.106    2.814
 363     8500  1.50    0.014   -1.769   -0.156   -0.027    0.029    0.068    3.146
 364     8500  2.00    0.024   -1.792   -0.125    0.001    0.038    0.070    3.105
 365     8500  2.50    0.028   -1.771   -0.137    0.006    0.042    0.055    3.049
 366     8500  3.00    0.028   -1.729   -0.170    0.001    0.042    0.030    2.988
 367     8500  3.50    0.024   -1.674   -0.217   -0.012    0.039   -0.001    2.926
 368     8500  4.00    0.015   -1.608   -0.276   -0.034    0.031   -0.038    2.869
 369     8500  4.50    0.004   -1.531   -0.349   -0.068    0.021   -0.077    2.822
 370     8500  5.00   -0.014   -1.444   -0.421   -0.111    0.004   -0.116    2.783
 371     8750  1.50   -0.034   -1.682   -0.201   -0.077   -0.019    0.024    3.116
 372     8750  2.00   -0.018   -1.732   -0.150   -0.037   -0.004    0.038    3.089
 373     8750  2.50   -0.012   -1.724   -0.149   -0.025    0.002    0.028    3.038
 374     8750  3.00   -0.009   -1.693   -0.172   -0.024    0.005    0.008    2.976
 375     8750  3.50   -0.009   -1.648   -0.212   -0.031    0.006   -0.020    2.911
 376     8750  4.00   -0.013   -1.592   -0.265   -0.045    0.003   -0.054    2.848
 377     8750  4.50   -0.022   -1.527   -0.329   -0.069   -0.005   -0.094    2.793
 378     8750  5.00   -0.033   -1.450   -0.402   -0.105   -0.015   -0.131    2.751
 379     9000  1.50   -0.086   -1.596   -0.250   -0.130   -0.071   -0.025    3.078
 380     9000  2.00   -0.064   -1.675   -0.185   -0.080   -0.050   -0.001    3.064
 381     9000  2.50   -0.056   -1.684   -0.174   -0.063   -0.043   -0.005    3.018
 382     9000  3.00   -0.052   -1.662   -0.189   -0.058   -0.038   -0.022    2.957
 383     9000  3.50   -0.049   -1.624   -0.222   -0.061   -0.035   -0.047    2.891
 384     9000  4.00   -0.049   -1.577   -0.267   -0.069   -0.034   -0.078    2.827
 385     9000  4.50   -0.054   -1.521   -0.323   -0.085   -0.038   -0.114    2.767
 386     9000  5.00   -0.062   -1.455   -0.391   -0.111   -0.045   -0.154    2.716
 387     9250  2.00   -0.112   -1.620   -0.225   -0.127   -0.098   -0.043    3.033
 388     9250  2.50   -0.103   -1.646   -0.206   -0.105   -0.090   -0.043    2.993
 389     9250  3.00   -0.099   -1.636   -0.215   -0.098   -0.085   -0.058    2.935
 390     9250  3.50   -0.095   -1.607   -0.241   -0.098   -0.081   -0.080    2.869
 391     9250  4.00   -0.093   -1.565   -0.280   -0.102   -0.078   -0.108    2.802
 392     9250  4.50   -0.093   -1.515   -0.331   -0.112   -0.077   -0.142    2.738
 393     9250  5.00   -0.098   -1.457   -0.392   -0.129   -0.081   -0.182    2.682
 394     9500  2.00   -0.162   -1.565   -0.268   -0.175   -0.148   -0.088    2.997
 395     9500  2.50   -0.152   -1.608   -0.243   -0.150   -0.138   -0.084    2.964
 396     9500  3.00   -0.147   -1.612   -0.246   -0.141   -0.134   -0.097    2.909
 397     9500  3.50   -0.144   -1.592   -0.268   -0.139   -0.130   -0.117    2.844
 398     9500  4.00   -0.141   -1.558   -0.302   -0.141   -0.126   -0.144    2.774
 399     9500  4.50   -0.139   -1.513   -0.348   -0.146   -0.123   -0.176    2.707
 400     9500  5.00   -0.139   -1.461   -0.405   -0.158   -0.123   -0.213    2.648
 401     9750  2.00   -0.212   -1.514   -0.312   -0.223   -0.198   -0.134    2.958
 402     9750  2.50   -0.201   -1.571   -0.283   -0.196   -0.187   -0.128    2.930
 403     9750  3.00   -0.196   -1.587   -0.282   -0.186   -0.183   -0.138    2.880
 404     9750  3.50   -0.193   -1.578   -0.300   -0.183   -0.180   -0.157    2.816
 405     9750  4.00   -0.190   -1.552   -0.330   -0.183   -0.176   -0.182    2.745
 406     9750  4.50   -0.187   -1.514   -0.372   -0.187   -0.172   -0.213    2.675
 407     9750  5.00   -0.186   -1.467   -0.424   -0.194   -0.169   -0.249    2.613
 408    10000  2.00   -0.261   -1.468   -0.357   -0.271   -0.248   -0.180    2.918
 409    10000  2.50   -0.250   -1.536   -0.325   -0.243   -0.237   -0.172    2.894
 410    10000  3.00   -0.246   -1.563   -0.321   -0.232   -0.233   -0.180    2.848
 411    10000  3.50   -0.244   -1.564   -0.335   -0.228   -0.230   -0.198    2.786
 412    10000  4.00   -0.241   -1.547   -0.362   -0.228   -0.227   -0.223    2.716
 413    10000  4.50   -0.238   -1.516   -0.401   -0.230   -0.223   -0.253    2.643
 414    10000  5.00   -0.235   -1.474   -0.449   -0.235   -0.219   -0.287    2.577
 415    10250  2.00   -0.311   -1.429   -0.402   -0.319   -0.298   -0.227    2.876
 416    10250  2.50   -0.299   -1.503   -0.367   -0.290   -0.286   -0.217    2.855
 417    10250  3.00   -0.295   -1.539   -0.362   -0.278   -0.282   -0.224    2.813
 418    10250  3.50   -0.294   -1.549   -0.373   -0.274   -0.281   -0.241    2.755
 419    10250  4.00   -0.292   -1.541   -0.398   -0.274   -0.278   -0.264    2.686
 420    10250  4.50   -0.290   -1.517   -0.432   -0.275   -0.275   -0.293    2.612
 421    10250  5.00   -0.286   -1.482   -0.478   -0.278   -0.270   -0.327    2.542
 422    10500  2.00   -0.361   -1.397   -0.446   -0.367   -0.348   -0.274    2.833
 423    10500  2.50   -0.348   -1.475   -0.411   -0.337   -0.335   -0.262    2.815
 424    10500  3.00   -0.345   -1.517   -0.404   -0.325   -0.332   -0.268    2.776
 425    10500  3.50   -0.344   -1.536   -0.413   -0.321   -0.331   -0.284    2.721
 426    10500  4.00   -0.343   -1.535   -0.435   -0.320   -0.330   -0.307    2.655
 427    10500  4.50   -0.341   -1.518   -0.467   -0.321   -0.327   -0.335    2.581
 428    10500  5.00   -0.337   -1.490   -0.510   -0.323   -0.322   -0.368    2.507
 429    10750  2.00   -0.411   -1.371   -0.491   -0.415   -0.398   -0.321    2.790
 430    10750  2.50   -0.397   -1.450   -0.454   -0.384   -0.384   -0.308    2.775
 431    10750  3.00   -0.394   -1.498   -0.446   -0.372   -0.381   -0.313    2.737
 432    10750  3.50   -0.394   -1.522   -0.454   -0.368   -0.381   -0.328    2.686
 433    10750  4.00   -0.394   -1.529   -0.474   -0.367   -0.381   -0.350    2.621
 434    10750  4.50   -0.392   -1.519   -0.504   -0.368   -0.379   -0.377    2.548
 435    10750  5.00   -0.389   -1.497   -0.544   -0.369   -0.374   -0.410    2.473
 436    11000  2.00   -0.461   -1.352   -0.537   -0.463   -0.448   -0.368    2.746
 437    11000  2.50   -0.446   -1.431   -0.498   -0.431   -0.434   -0.354    2.733
 438    11000  3.00   -0.443   -1.481   -0.489   -0.419   -0.430   -0.358    2.698
 439    11000  3.50   -0.443   -1.510   -0.496   -0.415   -0.430   -0.373    2.648
 440    11000  4.00   -0.444   -1.523   -0.515   -0.414   -0.431   -0.394    2.587
 441    11000  4.50   -0.444   -1.520   -0.542   -0.415   -0.430   -0.420    2.516
 442    11000  5.00   -0.441   -1.504   -0.580   -0.416   -0.426   -0.451    2.441
 443    11250  2.00   -0.511   -1.339   -0.582   -0.512   -0.498   -0.416    2.701
 444    11250  2.50   -0.495   -1.416   -0.541   -0.478   -0.483   -0.400    2.691
 445    11250  3.00   -0.492   -1.467   -0.532   -0.465   -0.479   -0.404    2.658
 446    11250  3.50   -0.492   -1.500   -0.538   -0.461   -0.480   -0.417    2.610
 447    11250  4.00   -0.494   -1.517   -0.556   -0.461   -0.481   -0.438    2.551
 448    11250  4.50   -0.494   -1.520   -0.582   -0.462   -0.481   -0.463    2.483
 449    11250  5.00   -0.492   -1.510   -0.617   -0.463   -0.478   -0.494    2.408
 450    11500  2.00   -0.561   -1.331   -0.627   -0.559   -0.548   -0.463    2.657
 451    11500  2.50   -0.544   -1.406   -0.585   -0.525   -0.532   -0.446    2.649
 452    11500  3.00   -0.540   -1.457   -0.575   -0.512   -0.528   -0.449    2.617
 453    11500  3.50   -0.541   -1.491   -0.581   -0.508   -0.529   -0.462    2.571
 454    11500  4.00   -0.543   -1.513   -0.597   -0.508   -0.530   -0.482    2.515
 455    11500  4.50   -0.544   -1.521   -0.622   -0.509   -0.531   -0.506    2.449
 456    11500  5.00   -0.543   -1.515   -0.655   -0.510   -0.529   -0.536    2.376
 457    11750  2.00   -0.611   -1.328   -0.672   -0.607   -0.598   -0.510    2.612
 458    11750  2.50   -0.593   -1.400   -0.629   -0.571   -0.580   -0.492    2.606
 459    11750  3.00   -0.589   -1.450   -0.618   -0.558   -0.576   -0.494    2.576
 460    11750  3.50   -0.590   -1.486   -0.623   -0.554   -0.577   -0.507    2.532
 461    11750  4.00   -0.592   -1.509   -0.639   -0.554   -0.579   -0.526    2.477
 462    11750  4.50   -0.593   -1.521   -0.663   -0.555   -0.580   -0.550    2.413
 463    11750  5.00   -0.593   -1.521   -0.694   -0.557   -0.579   -0.579    2.342
 464    12000  2.50   -0.641   -1.399   -0.672   -0.618   -0.629   -0.538    2.563
 465    12000  3.00   -0.637   -1.447   -0.661   -0.604   -0.625   -0.540    2.535
 466    12000  3.50   -0.638   -1.483   -0.666   -0.600   -0.625   -0.552    2.492
 467    12000  4.00   -0.640   -1.508   -0.681   -0.600   -0.627   -0.570    2.439
 468    12000  4.50   -0.642   -1.523   -0.704   -0.602   -0.629   -0.593    2.377
 469    12000  5.00   -0.643   -1.526   -0.734   -0.603   -0.629   -0.621    2.308
 470    12250  2.50   -0.690   -1.401   -0.716   -0.664   -0.677   -0.584    2.520
 471    12250  3.00   -0.685   -1.448   -0.704   -0.650   -0.673   -0.585    2.493
 472    12250  3.50   -0.686   -1.483   -0.708   -0.646   -0.673   -0.596    2.452
 473    12250  4.00   -0.688   -1.509   -0.723   -0.646   -0.675   -0.614    2.400
 474    12250  4.50   -0.690   -1.525   -0.745   -0.647   -0.677   -0.637    2.340
 475    12250  5.00   -0.692   -1.532   -0.774   -0.649   -0.678   -0.664    2.273
 476    12500  2.50   -0.737   -1.405   -0.759   -0.710   -0.725   -0.629    2.477
 477    12500  3.00   -0.733   -1.452   -0.746   -0.696   -0.721   -0.630    2.451
 478    12500  3.50   -0.733   -1.486   -0.751   -0.691   -0.721   -0.641    2.411
 479    12500  4.00   -0.736   -1.511   -0.765   -0.691   -0.723   -0.658    2.362
 480    12500  4.50   -0.738   -1.529   -0.786   -0.693   -0.725   -0.680    2.303
 481    12500  5.00   -0.740   -1.539   -0.814   -0.695   -0.726   -0.707    2.238
 482    12750  2.50   -0.785   -1.412   -0.801   -0.755   -0.773   -0.674    2.435
 483    12750  3.00   -0.780   -1.458   -0.789   -0.741   -0.768   -0.675    2.409
 484    12750  3.50   -0.780   -1.492   -0.793   -0.737   -0.768   -0.685    2.371
 485    12750  4.00   -0.783   -1.517   -0.807   -0.737   -0.771   -0.702    2.322
 486    12750  4.50   -0.785   -1.535   -0.827   -0.738   -0.773   -0.724    2.266
 487    12750  5.00   -0.787   -1.546   -0.854   -0.740   -0.774   -0.749    2.202
 488    13000  2.50   -0.831   -1.421   -0.844   -0.800   -0.819   -0.719    2.392
 489    13000  3.00   -0.827   -1.467   -0.831   -0.786   -0.815   -0.719    2.368
 490    13000  3.50   -0.827   -1.499   -0.835   -0.782   -0.815   -0.729    2.330
 491    13000  4.00   -0.830   -1.524   -0.848   -0.782   -0.817   -0.746    2.283
 492    13000  4.50   -0.832   -1.543   -0.868   -0.783   -0.820   -0.767    2.228
 493    13000  5.00   -0.834   -1.555   -0.894   -0.785   -0.821   -0.792    2.166
 494    14000  2.00   -1.030   -1.384   -1.057   -1.012   -1.017   -0.913    2.228
 495    14000  2.50   -1.012   -1.468   -1.007   -0.973   -1.000   -0.891    2.228
 496    14000  3.00   -1.009   -1.516   -0.996   -0.961   -0.998   -0.893    2.204
 497    14000  3.50   -1.010   -1.548   -0.999   -0.957   -0.999   -0.903    2.169
 498    14000  4.00   -1.013   -1.571   -1.012   -0.957   -1.001   -0.918    2.125
 499    14000  4.50   -1.016   -1.588   -1.031   -0.959   -1.003   -0.937    2.075
 500    14000  5.00   -1.018   -1.601   -1.054   -0.961   -1.005   -0.960    2.018
 501    15000  2.50   -1.181   -1.523   -1.161   -1.135   -1.169   -1.053    2.073
 502    15000  3.00   -1.182   -1.579   -1.152   -1.126   -1.171   -1.058    2.047
 503    15000  3.50   -1.185   -1.613   -1.156   -1.124   -1.174   -1.069    2.012
 504    15000  4.00   -1.188   -1.636   -1.169   -1.125   -1.177   -1.084    1.971
 505    15000  4.50   -1.191   -1.652   -1.188   -1.128   -1.180   -1.102    1.924
 506    15000  5.00   -1.193   -1.664   -1.210   -1.130   -1.181   -1.123    1.872
 507    16000  2.50   -1.338   -1.580   -1.305   -1.286   -1.326   -1.203    1.929
 508    16000  3.00   -1.344   -1.647   -1.298   -1.281   -1.333   -1.212    1.899
 509    16000  3.50   -1.349   -1.686   -1.305   -1.282   -1.338   -1.225    1.863
 510    16000  4.00   -1.354   -1.710   -1.319   -1.285   -1.343   -1.242    1.823
 511    16000  4.50   -1.359   -1.727   -1.338   -1.289   -1.348   -1.261    1.777
 512    16000  5.00   -1.361   -1.738   -1.360   -1.291   -1.350   -1.281    1.728
 513    17000  2.50   -1.483   -1.632   -1.439   -1.427   -1.471   -1.341    1.795
 514    17000  3.00   -1.494   -1.713   -1.436   -1.426   -1.484   -1.356    1.761
 515    17000  3.50   -1.504   -1.759   -1.445   -1.431   -1.493   -1.373    1.723
 516    17000  4.00   -1.511   -1.787   -1.459   -1.435   -1.500   -1.390    1.682
 517    17000  4.50   -1.517   -1.806   -1.480   -1.441   -1.506   -1.411    1.637
 518    17000  5.00   -1.521   -1.818   -1.503   -1.445   -1.510   -1.431    1.589
 519    18000  2.50   -1.616   -1.680   -1.565   -1.558   -1.605   -1.470    1.671
 520    18000  3.00   -1.634   -1.777   -1.564   -1.561   -1.624   -1.489    1.633
 521    18000  3.50   -1.649   -1.831   -1.576   -1.570   -1.638   -1.511    1.591
 522    18000  4.00   -1.658   -1.863   -1.592   -1.576   -1.647   -1.530    1.550
 523    18000  4.50   -1.666   -1.885   -1.614   -1.584   -1.656   -1.552    1.504
 524    18000  5.00   -1.672   -1.900   -1.639   -1.590   -1.661   -1.574    1.456
 525    19000  2.50   -1.741   -1.723   -1.685   -1.682   -1.730   -1.591    1.555
 526    19000  3.00   -1.764   -1.835   -1.683   -1.687   -1.753   -1.613    1.514
 527    19000  3.50   -1.784   -1.900   -1.700   -1.700   -1.774   -1.640    1.467
 528    19000  4.00   -1.796   -1.936   -1.717   -1.709   -1.785   -1.661    1.425
 529    19000  4.50   -1.806   -1.962   -1.740   -1.719   -1.796   -1.685    1.379
 530    19000  5.00   -1.815   -1.980   -1.767   -1.727   -1.803   -1.709    1.330
 531    20000  3.00   -1.883   -1.889   -1.795   -1.803   -1.873   -1.727    1.403
 532    20000  3.50   -1.910   -1.965   -1.816   -1.822   -1.900   -1.760    1.352
 533    20000  4.00   -1.926   -2.007   -1.835   -1.834   -1.915   -1.785    1.307
 534    20000  4.50   -1.937   -2.035   -1.859   -1.845   -1.927   -1.809    1.261
 535    20000  5.00   -1.948   -2.057   -1.887   -1.856   -1.937   -1.835    1.211
 536    21000  3.00   -1.996   -1.940   -1.900   -1.914   -1.985   -1.835    1.300
 537    21000  3.50   -2.028   -2.025   -1.924   -1.936   -2.017   -1.872    1.244
 538    21000  4.00   -2.047   -2.074   -1.947   -1.952   -2.037   -1.901    1.196
 539    21000  4.50   -2.061   -2.104   -1.970   -1.964   -2.050   -1.926    1.150
 540    21000  5.00   -2.074   -2.129   -1.999   -1.977   -2.063   -1.954    1.100
 541    22000  3.00   -2.102   -1.990   -2.000   -2.018   -2.092   -1.938    1.201
 542    22000  3.50   -2.137   -2.082   -2.027   -2.044   -2.127   -1.977    1.143
 543    22000  4.00   -2.162   -2.138   -2.053   -2.064   -2.152   -2.010    1.092
 544    22000  4.50   -2.177   -2.170   -2.076   -2.076   -2.166   -2.036    1.046
 545    22000  5.00   -2.191   -2.198   -2.105   -2.090   -2.181   -2.065    0.995
 546    23000  3.00   -2.204   -2.044   -2.095   -2.119   -2.194   -2.036    1.106
 547    23000  3.50   -2.241   -2.137   -2.123   -2.145   -2.231   -2.077    1.048
 548    23000  4.00   -2.270   -2.199   -2.153   -2.169   -2.259   -2.113    0.993
 549    23000  4.50   -2.287   -2.234   -2.177   -2.184   -2.276   -2.141    0.946
 550    23000  5.00   -2.302   -2.263   -2.205   -2.197   -2.291   -2.169    0.896
 551    24000  3.00   -2.301   -2.096   -2.184   -2.213   -2.291   -2.129    1.016
 552    24000  3.50   -2.340   -2.192   -2.215   -2.242   -2.330   -2.172    0.957
 553    24000  4.00   -2.371   -2.257   -2.247   -2.268   -2.362   -2.210    0.900
 554    24000  4.50   -2.391   -2.296   -2.274   -2.286   -2.381   -2.240    0.851
 555    24000  5.00   -2.406   -2.324   -2.300   -2.299   -2.396   -2.268    0.803
 556    25000  3.00   -2.389   -2.143   -2.266   -2.299   -2.379   -2.215    0.934
 557    25000  3.50   -2.435   -2.247   -2.301   -2.334   -2.425   -2.262    0.869
 558    25000  4.00   -2.468   -2.314   -2.336   -2.363   -2.459   -2.303    0.811
 559    25000  4.50   -2.491   -2.357   -2.365   -2.383   -2.481   -2.335    0.761
 560    25000  5.00   -2.506   -2.384   -2.391   -2.396   -2.495   -2.362    0.714
 561    26000  3.00   -2.471   -2.186   -2.346   -2.382   -2.462   -2.295    0.857
 562    26000  3.50   -2.523   -2.300   -2.381   -2.420   -2.514   -2.347    0.787
 563    26000  4.00   -2.561   -2.370   -2.421   -2.452   -2.551   -2.391    0.727
 564    26000  4.50   -2.585   -2.415   -2.452   -2.475   -2.576   -2.425    0.675
 565    26000  5.00   -2.601   -2.444   -2.478   -2.490   -2.591   -2.453    0.629
 566    27000  3.50   -2.605   -2.347   -2.454   -2.498   -2.596   -2.425    0.712
 567    27000  4.00   -2.648   -2.424   -2.499   -2.537   -2.638   -2.474    0.646
 568    27000  4.50   -2.675   -2.472   -2.534   -2.562   -2.666   -2.511    0.593
 569    27000  5.00   -2.693   -2.502   -2.562   -2.578   -2.683   -2.540    0.546
 570    28000  3.50   -2.680   -2.389   -2.522   -2.571   -2.671   -2.496    0.644
 571    28000  4.00   -2.728   -2.474   -2.571   -2.614   -2.719   -2.551    0.572
 572    28000  4.50   -2.759   -2.526   -2.610   -2.644   -2.750   -2.591    0.516
 573    28000  5.00   -2.779   -2.558   -2.640   -2.662   -2.769   -2.621    0.468
 574    29000  3.50   -2.752   -2.432   -2.589   -2.642   -2.743   -2.566    0.578
 575    29000  4.00   -2.803   -2.518   -2.637   -2.686   -2.794   -2.622    0.504
 576    29000  4.50   -2.838   -2.575   -2.680   -2.719   -2.829   -2.665    0.444
 577    29000  5.00   -2.860   -2.610   -2.712   -2.740   -2.851   -2.698    0.395
 578    30000  3.50   -2.826   -2.479   -2.659   -2.715   -2.816   -2.637    0.511
 579    30000  4.00   -2.873   -2.560   -2.700   -2.754   -2.864   -2.688    0.441
 580    30000  4.50   -2.911   -2.619   -2.744   -2.790   -2.902   -2.734    0.378
 581    30000  5.00   -2.936   -2.657   -2.779   -2.813   -2.927   -2.770    0.326
 582    31000  3.50   -2.904   -2.537   -2.736   -2.793   -2.894   -2.713    0.437
 583    31000  4.00   -2.941   -2.602   -2.762   -2.821   -2.932   -2.752    0.380
 584    31000  4.50   -2.980   -2.661   -2.805   -2.856   -2.971   -2.799    0.317
 585    31000  5.00   -3.006   -2.702   -2.842   -2.882   -2.998   -2.836    0.263
 586    32000  4.00   -3.010   -2.648   -2.826   -2.888   -3.001   -2.818    0.318
 587    32000  4.50   -3.046   -2.703   -2.865   -2.921   -3.038   -2.862    0.258
 588    32000  5.00   -3.074   -2.744   -2.901   -2.947   -3.065   -2.899    0.204
 589    33000  4.00   -3.082   -2.701   -2.894   -2.959   -3.072   -2.887    0.252
 590    33000  4.50   -3.112   -2.747   -2.924   -2.985   -3.103   -2.924    0.199
 591    33000  5.00   -3.139   -2.786   -2.959   -3.010   -3.130   -2.960    0.147
 592    34000  4.00   -3.158   -2.761   -2.966   -3.033   -3.147   -2.960    0.183
 593    34000  4.50   -3.181   -2.796   -2.987   -3.052   -3.171   -2.988    0.139
 594    34000  5.00   -3.204   -2.830   -3.017   -3.073   -3.195   -3.021    0.090
 595    35000  4.00   -3.236   -2.826   -3.041   -3.111   -3.225   -3.036    0.109
 596    35000  4.50   -3.251   -2.850   -3.053   -3.121   -3.241   -3.055    0.075
 597    35000  5.00   -3.271   -2.879   -3.078   -3.139   -3.261   -3.084    0.031
 598    36000  4.00   -3.317   -2.896   -3.119   -3.190   -3.306   -3.115    0.032
 599    36000  4.50   -3.324   -2.910   -3.122   -3.192   -3.313   -3.125    0.009
 600    36000  5.00   -3.339   -2.932   -3.142   -3.205   -3.329   -3.148   -0.029
 601    37000  4.00   -3.399   -2.969   -3.198   -3.271   -3.387   -3.195   -0.046
 602    37000  4.50   -3.399   -2.974   -3.194   -3.266   -3.388   -3.198   -0.061
 603    37000  5.00   -3.409   -2.989   -3.207   -3.274   -3.399   -3.215   -0.092
 604    38000  4.00   -3.481   -3.043   -3.277   -3.351   -3.469   -3.276   -0.126
 605    38000  4.50   -3.477   -3.041   -3.268   -3.342   -3.465   -3.273   -0.134
 606    38000  5.00   -3.482   -3.050   -3.276   -3.346   -3.471   -3.284   -0.158
 607    39000  4.00   -3.562   -3.117   -3.355   -3.430   -3.550   -3.355   -0.204
 608    39000  4.50   -3.555   -3.111   -3.343   -3.419   -3.543   -3.349   -0.208
 609    39000  5.00   -3.556   -3.115   -3.346   -3.418   -3.544   -3.355   -0.226
 610    40000  4.50   -3.633   -3.181   -3.417   -3.495   -3.620   -3.425   -0.283
 611    40000  5.00   -3.632   -3.182   -3.418   -3.492   -3.620   -3.428   -0.297
 612    41000  4.50   -3.710   -3.251   -3.491   -3.571   -3.697   -3.501   -0.357
 613    41000  5.00   -3.708   -3.250   -3.491   -3.567   -3.695   -3.502   -0.369
 614    42000  4.50   -3.786   -3.320   -3.564   -3.645   -3.772   -3.575   -0.430
 615    42000  5.00   -3.783   -3.318   -3.563   -3.640   -3.770   -3.575   -0.441
 616    43000  4.50   -3.859   -3.388   -3.635   -3.717   -3.846   -3.647   -0.502
 617    43000  5.00   -3.857   -3.386   -3.634   -3.713   -3.844   -3.648   -0.512
 618    44000  4.50   -3.931   -3.455   -3.705   -3.788   -3.918   -3.718   -0.572
 619    44000  5.00   -3.930   -3.453   -3.704   -3.784   -3.916   -3.719   -0.582
 620    45000  4.50   -4.002   -3.520   -3.774   -3.857   -3.988   -3.788   -0.641
 621    45000  5.00   -4.001   -3.519   -3.772   -3.854   -3.987   -3.789   -0.651
 622    46000  4.50   -4.071   -3.585   -3.841   -3.925   -4.057   -3.856   -0.708
 623    46000  5.00   -4.071   -3.583   -3.840   -3.923   -4.057   -3.857   -0.718
 624    47000  4.50   -4.138   -3.648   -3.907   -3.992   -4.125   -3.923   -0.775
 625    47000  5.00   -4.139   -3.647   -3.906   -3.990   -4.125   -3.925   -0.785
 626    48000  4.50   -4.204   -3.710   -3.972   -4.058   -4.191   -3.989   -0.840
 627    48000  5.00   -4.206   -3.709   -3.971   -4.056   -4.192   -3.991   -0.850
 628    49000  4.50   -4.269   -3.771   -4.035   -4.122   -4.257   -4.053   -0.904
 629    49000  5.00   -4.271   -3.771   -4.035   -4.121   -4.257   -4.055   -0.914
 630    50000  5.00   -4.335   -3.831   -4.097   -4.184   -4.322   -4.119   -0.977
 631    56101  5.00   -4.493   -3.991   -4.276   -4.359   -4.487   -4.283   -1.116
 632    62946  5.00   -4.838   -4.317   -4.611   -4.698   -4.832   -4.625   -1.457
 633    70627  5.00   -5.186   -4.649   -4.950   -5.042   -5.181   -4.970   -1.802
 634    79245  5.00   -5.538   -4.986   -5.293   -5.390   -5.532   -5.319   -2.151
