# BCs for ATLAS9 + DUSTY99 + blackbody spectra:
#  n     Teff  logg        V        u        v        b        y     Hb_w     Hb_n
 314     7000  4.50   -0.087   -1.468   -0.660   -0.324   -0.071   -0.196    2.852
 315     7000  5.00   -0.110   -1.385   -0.703   -0.358   -0.094   -0.223    2.832
 316     7250  0.50    0.095   -2.193   -0.172    0.001    0.109    0.104    3.174
 317     7250  1.00    0.085   -2.162   -0.176   -0.005    0.099    0.083    3.127
 318     7250  1.50    0.074   -2.090   -0.211   -0.024    0.088    0.055    3.080
 319     7250  2.00    0.060   -1.997   -0.269   -0.055    0.074    0.022    3.036
 320     7250  2.50    0.043   -1.893   -0.347   -0.097    0.059   -0.014    2.997
 321     7250  3.00    0.018   -1.786   -0.418   -0.143    0.034   -0.055    2.956
 322     7250  3.50   -0.012   -1.680   -0.484   -0.190    0.004   -0.098    2.915
 323     7250  4.00   -0.045   -1.576   -0.547   -0.239   -0.028   -0.140    2.878
 324     7250  4.50   -0.076   -1.477   -0.606   -0.285   -0.060   -0.179    2.846
 325     7250  5.00   -0.104   -1.386   -0.657   -0.326   -0.088   -0.213    2.820
 326     7500  0.50    0.088   -2.086   -0.192   -0.010    0.103    0.104    3.192
 327     7500  1.00    0.081   -2.111   -0.142    0.010    0.095    0.096    3.146
 328     7500  1.50    0.073   -2.064   -0.163   -0.000    0.087    0.072    3.096
 329     7500  2.00    0.061   -1.990   -0.205   -0.021    0.075    0.042    3.046
 330     7500  2.50    0.047   -1.899   -0.269   -0.055    0.061    0.006    2.999
 331     7500  3.00    0.028   -1.799   -0.350   -0.099    0.044   -0.032    2.957
 332     7500  3.50    0.000   -1.697   -0.423   -0.147    0.016   -0.076    2.914
 333     7500  4.00   -0.032   -1.594   -0.491   -0.198   -0.016   -0.121    2.872
 334     7500  4.50   -0.066   -1.492   -0.556   -0.248   -0.049   -0.165    2.836
 335     7500  5.00   -0.098   -1.397   -0.614   -0.294   -0.081   -0.203    2.805
 336     7750  1.00    0.066   -2.038   -0.141    0.003    0.080    0.093    3.158
 337     7750  1.50    0.062   -2.023   -0.137    0.007    0.076    0.078    3.107
 338     7750  2.00    0.055   -1.969   -0.168   -0.006    0.069    0.052    3.053
 339     7750  2.50    0.043   -1.894   -0.217   -0.029    0.057    0.018    2.999
 340     7750  3.00    0.027   -1.807   -0.285   -0.064    0.042   -0.019    2.951
 341     7750  3.50    0.007   -1.711   -0.366   -0.110    0.023   -0.060    2.907
 342     7750  4.00   -0.023   -1.612   -0.441   -0.161   -0.006   -0.106    2.863
 343     7750  4.50   -0.057   -1.511   -0.510   -0.213   -0.040   -0.152    2.822
 344     7750  5.00   -0.091   -1.414   -0.574   -0.263   -0.074   -0.196    2.787
 345     8000  1.00    0.037   -1.940   -0.179   -0.031    0.051    0.070    3.154
 346     8000  1.50    0.040   -1.969   -0.135   -0.004    0.054    0.070    3.111
 347     8000  2.00    0.037   -1.937   -0.150   -0.006    0.051    0.049    3.056
 348     8000  2.50    0.030   -1.879   -0.189   -0.021    0.044    0.020    2.998
 349     8000  3.00    0.017   -1.805   -0.242   -0.046    0.032   -0.015    2.942
 350     8000  3.50    0.002   -1.720   -0.315   -0.082    0.017   -0.054    2.894
 351     8000  4.00   -0.020   -1.627   -0.395   -0.130   -0.003   -0.096    2.850
 352     8000  4.50   -0.051   -1.530   -0.469   -0.182   -0.034   -0.143    2.806
 353     8000  5.00   -0.087   -1.433   -0.538   -0.234   -0.069   -0.190    2.766
 354     8250  1.00   -0.013   -1.813   -0.253   -0.097    0.002    0.019    3.124
 355     8250  1.50    0.008   -1.903   -0.155   -0.032    0.022    0.049    3.106
 356     8250  2.00    0.010   -1.897   -0.151   -0.022    0.023    0.036    3.053
 357     8250  2.50    0.006   -1.857   -0.178   -0.029    0.020    0.012    2.993
 358     8250  3.00   -0.002   -1.797   -0.223   -0.046    0.013   -0.021    2.932
 359     8250  3.50   -0.014   -1.724   -0.282   -0.071    0.001   -0.059    2.876
 360     8250  4.00   -0.028   -1.639   -0.356   -0.109   -0.012   -0.097    2.830
 361     8250  4.50   -0.052   -1.547   -0.433   -0.156   -0.035   -0.140    2.787
 362     8250  5.00   -0.084   -1.453   -0.506   -0.209   -0.067   -0.188    2.744
 363     8500  1.50   -0.034   -1.823   -0.198   -0.076   -0.021    0.013    3.088
 364     8500  2.00   -0.026   -1.846   -0.171   -0.052   -0.013    0.011    3.043
 365     8500  2.50   -0.026   -1.826   -0.184   -0.050   -0.012   -0.008    2.983
 366     8500  3.00   -0.029   -1.781   -0.220   -0.059   -0.016   -0.036    2.919
 367     8500  3.50   -0.038   -1.721   -0.270   -0.077   -0.023   -0.070    2.858
 368     8500  4.00   -0.050   -1.648   -0.332   -0.104   -0.035   -0.109    2.804
 369     8500  4.50   -0.063   -1.562   -0.406   -0.142   -0.046   -0.146    2.761
 370     8500  5.00   -0.088   -1.471   -0.480   -0.189   -0.070   -0.190    2.718
 371     8750  1.50   -0.085   -1.741   -0.251   -0.131   -0.072   -0.034    3.057
 372     8750  2.00   -0.069   -1.791   -0.202   -0.092   -0.056   -0.022    3.026
 373     8750  2.50   -0.065   -1.789   -0.204   -0.082   -0.052   -0.034    2.970
 374     8750  3.00   -0.065   -1.760   -0.230   -0.085   -0.052   -0.058    2.905
 375     8750  3.50   -0.070   -1.712   -0.272   -0.096   -0.055   -0.090    2.839
 376     8750  4.00   -0.078   -1.650   -0.327   -0.114   -0.063   -0.127    2.779
 377     8750  4.50   -0.088   -1.576   -0.392   -0.142   -0.072   -0.165    2.728
 378     8750  5.00   -0.100   -1.488   -0.462   -0.180   -0.083   -0.201    2.689
 379     9000  1.50   -0.141   -1.665   -0.308   -0.189   -0.128   -0.087    3.016
 380     9000  2.00   -0.118   -1.736   -0.244   -0.139   -0.105   -0.063    3.000
 381     9000  2.50   -0.110   -1.750   -0.233   -0.121   -0.097   -0.069    2.951
 382     9000  3.00   -0.107   -1.735   -0.250   -0.118   -0.094   -0.088    2.887
 383     9000  3.50   -0.108   -1.700   -0.285   -0.123   -0.094   -0.116    2.818
 384     9000  4.00   -0.112   -1.650   -0.333   -0.136   -0.098   -0.151    2.752
 385     9000  4.50   -0.120   -1.586   -0.392   -0.156   -0.105   -0.189    2.696
 386     9000  5.00   -0.128   -1.507   -0.457   -0.184   -0.110   -0.224    2.653
 387     9250  2.00   -0.170   -1.686   -0.291   -0.190   -0.157   -0.109    2.966
 388     9250  2.50   -0.159   -1.712   -0.270   -0.167   -0.146   -0.109    2.925
 389     9250  3.00   -0.153   -1.708   -0.279   -0.158   -0.141   -0.123    2.864
 390     9250  3.50   -0.152   -1.685   -0.307   -0.159   -0.138   -0.148    2.795
 391     9250  4.00   -0.153   -1.645   -0.348   -0.166   -0.139   -0.179    2.727
 392     9250  4.50   -0.157   -1.592   -0.401   -0.180   -0.142   -0.216    2.665
 393     9250  5.00   -0.164   -1.526   -0.463   -0.202   -0.148   -0.255    2.613
 394     9500  2.00   -0.223   -1.642   -0.339   -0.243   -0.211   -0.158    2.926
 395     9500  2.50   -0.210   -1.678   -0.313   -0.216   -0.198   -0.153    2.893
 396     9500  3.00   -0.204   -1.683   -0.315   -0.204   -0.191   -0.163    2.839
 397     9500  3.50   -0.200   -1.669   -0.335   -0.200   -0.187   -0.184    2.772
 398     9500  4.00   -0.198   -1.639   -0.370   -0.203   -0.184   -0.212    2.701
 399     9500  4.50   -0.199   -1.596   -0.418   -0.211   -0.184   -0.247    2.634
 400     9500  5.00   -0.203   -1.539   -0.477   -0.227   -0.187   -0.286    2.576
 401     9750  2.00   -0.277   -1.606   -0.388   -0.295   -0.264   -0.208    2.883
 402     9750  2.50   -0.263   -1.651   -0.358   -0.266   -0.251   -0.200    2.856
 403     9750  3.00   -0.256   -1.663   -0.355   -0.253   -0.243   -0.207    2.808
 404     9750  3.50   -0.251   -1.655   -0.370   -0.246   -0.238   -0.224    2.745
 405     9750  4.00   -0.247   -1.632   -0.399   -0.245   -0.233   -0.250    2.673
 406     9750  4.50   -0.245   -1.597   -0.442   -0.248   -0.230   -0.282    2.602
 407     9750  5.00   -0.246   -1.549   -0.496   -0.259   -0.230   -0.320    2.540
 408    10000  2.00   -0.331   -1.576   -0.437   -0.347   -0.318   -0.258    2.838
 409    10000  2.50   -0.316   -1.628   -0.405   -0.317   -0.304   -0.248    2.815
 410    10000  3.00   -0.309   -1.646   -0.399   -0.303   -0.297   -0.253    2.772
 411    10000  3.50   -0.303   -1.644   -0.409   -0.295   -0.291   -0.268    2.713
 412    10000  4.00   -0.298   -1.627   -0.434   -0.291   -0.285   -0.290    2.643
 413    10000  4.50   -0.294   -1.598   -0.471   -0.291   -0.280   -0.320    2.572
 414    10000  5.00   -0.292   -1.557   -0.520   -0.296   -0.277   -0.355    2.506
 415    10250  2.00   -0.384   -1.551   -0.485   -0.398   -0.371   -0.308    2.792
 416    10250  2.50   -0.370   -1.608   -0.452   -0.368   -0.357   -0.297    2.773
 417    10250  3.00   -0.362   -1.633   -0.444   -0.353   -0.350   -0.301    2.733
 418    10250  3.50   -0.357   -1.637   -0.451   -0.344   -0.344   -0.314    2.679
 419    10250  4.00   -0.351   -1.625   -0.472   -0.339   -0.338   -0.333    2.612
 420    10250  4.50   -0.346   -1.600   -0.504   -0.336   -0.332   -0.360    2.541
 421    10250  5.00   -0.342   -1.564   -0.547   -0.338   -0.326   -0.393    2.473
 422    10500  2.00   -0.437   -1.531   -0.533   -0.449   -0.424   -0.358    2.746
 423    10500  2.50   -0.422   -1.593   -0.499   -0.419   -0.410   -0.346    2.729
 424    10500  3.00   -0.415   -1.623   -0.489   -0.404   -0.403   -0.349    2.692
 425    10500  3.50   -0.410   -1.632   -0.495   -0.395   -0.398   -0.360    2.641
 426    10500  4.00   -0.405   -1.625   -0.513   -0.388   -0.392   -0.378    2.578
 427    10500  4.50   -0.399   -1.604   -0.541   -0.384   -0.385   -0.403    2.508
 428    10500  5.00   -0.393   -1.573   -0.580   -0.383   -0.378   -0.434    2.438
 429    10750  2.00   -0.489   -1.515   -0.580   -0.499   -0.476   -0.407    2.700
 430    10750  2.50   -0.475   -1.580   -0.545   -0.469   -0.463   -0.395    2.685
 431    10750  3.00   -0.468   -1.615   -0.536   -0.454   -0.456   -0.398    2.650
 432    10750  3.50   -0.463   -1.628   -0.540   -0.445   -0.451   -0.408    2.602
 433    10750  4.00   -0.458   -1.626   -0.555   -0.439   -0.446   -0.424    2.543
 434    10750  4.50   -0.452   -1.610   -0.580   -0.433   -0.439   -0.447    2.474
 435    10750  5.00   -0.445   -1.582   -0.615   -0.430   -0.431   -0.476    2.404
 436    11000  2.00   -0.540   -1.504   -0.627   -0.549   -0.528   -0.456    2.654
 437    11000  2.50   -0.526   -1.571   -0.592   -0.519   -0.515   -0.444    2.640
 438    11000  3.00   -0.520   -1.609   -0.581   -0.504   -0.509   -0.446    2.607
 439    11000  3.50   -0.516   -1.627   -0.585   -0.495   -0.504   -0.456    2.562
 440    11000  4.00   -0.511   -1.628   -0.598   -0.489   -0.499   -0.471    2.505
 441    11000  4.50   -0.505   -1.617   -0.621   -0.483   -0.492   -0.492    2.439
 442    11000  5.00   -0.498   -1.593   -0.653   -0.478   -0.484   -0.519    2.368
 443    11250  2.00   -0.592   -1.497   -0.674   -0.598   -0.579   -0.505    2.609
 444    11250  2.50   -0.578   -1.566   -0.637   -0.568   -0.566   -0.492    2.595
 445    11250  3.00   -0.572   -1.606   -0.627   -0.553   -0.560   -0.494    2.563
 446    11250  3.50   -0.568   -1.626   -0.630   -0.545   -0.557   -0.503    2.520
 447    11250  4.00   -0.564   -1.632   -0.642   -0.539   -0.552   -0.518    2.466
 448    11250  4.50   -0.558   -1.624   -0.663   -0.533   -0.546   -0.538    2.402
 449    11250  5.00   -0.551   -1.604   -0.692   -0.527   -0.537   -0.563    2.333
 450    11500  2.00   -0.642   -1.493   -0.720   -0.646   -0.630   -0.553    2.563
 451    11500  2.50   -0.628   -1.563   -0.683   -0.616   -0.617   -0.540    2.551
 452    11500  3.00   -0.623   -1.605   -0.673   -0.602   -0.612   -0.542    2.520
 453    11500  3.50   -0.620   -1.628   -0.675   -0.594   -0.608   -0.551    2.478
 454    11500  4.00   -0.616   -1.636   -0.687   -0.588   -0.604   -0.565    2.426
 455    11500  4.50   -0.611   -1.632   -0.705   -0.582   -0.598   -0.584    2.365
 456    11500  5.00   -0.604   -1.616   -0.733   -0.577   -0.590   -0.608    2.298
 457    11750  2.00   -0.692   -1.492   -0.765   -0.694   -0.680   -0.600    2.518
 458    11750  2.50   -0.679   -1.563   -0.728   -0.664   -0.667   -0.587    2.506
 459    11750  3.00   -0.674   -1.606   -0.718   -0.651   -0.662   -0.589    2.476
 460    11750  3.50   -0.671   -1.631   -0.720   -0.643   -0.659   -0.598    2.435
 461    11750  4.00   -0.668   -1.642   -0.731   -0.637   -0.656   -0.612    2.386
 462    11750  4.50   -0.663   -1.640   -0.748   -0.632   -0.651   -0.630    2.327
 463    11750  5.00   -0.656   -1.627   -0.773   -0.626   -0.643   -0.652    2.262
 464    12000  2.50   -0.728   -1.566   -0.772   -0.712   -0.717   -0.634    2.462
 465    12000  3.00   -0.724   -1.610   -0.762   -0.698   -0.712   -0.636    2.432
 466    12000  3.50   -0.721   -1.636   -0.765   -0.691   -0.710   -0.645    2.393
 467    12000  4.00   -0.719   -1.648   -0.775   -0.686   -0.707   -0.659    2.344
 468    12000  4.50   -0.714   -1.649   -0.792   -0.680   -0.702   -0.676    2.288
 469    12000  5.00   -0.708   -1.639   -0.815   -0.674   -0.695   -0.697    2.225
 470    12250  2.50   -0.777   -1.570   -0.816   -0.758   -0.766   -0.680    2.418
 471    12250  3.00   -0.773   -1.615   -0.806   -0.746   -0.762   -0.683    2.389
 472    12250  3.50   -0.771   -1.642   -0.809   -0.739   -0.760   -0.692    2.350
 473    12250  4.00   -0.769   -1.656   -0.819   -0.733   -0.757   -0.705    2.303
 474    12250  4.50   -0.765   -1.659   -0.835   -0.728   -0.753   -0.721    2.249
 475    12250  5.00   -0.759   -1.652   -0.857   -0.723   -0.746   -0.742    2.188
 476    12500  2.50   -0.826   -1.577   -0.860   -0.805   -0.814   -0.726    2.375
 477    12500  3.00   -0.822   -1.623   -0.850   -0.792   -0.811   -0.729    2.346
 478    12500  3.50   -0.820   -1.651   -0.853   -0.786   -0.809   -0.738    2.308
 479    12500  4.00   -0.818   -1.666   -0.862   -0.781   -0.807   -0.751    2.262
 480    12500  4.50   -0.815   -1.670   -0.878   -0.776   -0.803   -0.767    2.209
 481    12500  5.00   -0.809   -1.665   -0.899   -0.770   -0.796   -0.787    2.150
 482    12750  2.50   -0.873   -1.585   -0.903   -0.850   -0.862   -0.772    2.332
 483    12750  3.00   -0.870   -1.632   -0.893   -0.838   -0.859   -0.774    2.303
 484    12750  3.50   -0.869   -1.660   -0.896   -0.832   -0.858   -0.784    2.265
 485    12750  4.00   -0.867   -1.676   -0.905   -0.828   -0.856   -0.796    2.221
 486    12750  4.50   -0.864   -1.681   -0.920   -0.823   -0.852   -0.812    2.169
 487    12750  5.00   -0.859   -1.678   -0.940   -0.817   -0.846   -0.831    2.113
 488    13000  2.50   -0.920   -1.595   -0.945   -0.895   -0.909   -0.816    2.289
 489    13000  3.00   -0.918   -1.642   -0.936   -0.884   -0.907   -0.819    2.261
 490    13000  3.50   -0.917   -1.671   -0.939   -0.878   -0.906   -0.829    2.224
 491    13000  4.00   -0.915   -1.687   -0.948   -0.874   -0.904   -0.841    2.179
 492    13000  4.50   -0.912   -1.694   -0.963   -0.869   -0.901   -0.857    2.129
 493    13000  5.00   -0.908   -1.691   -0.982   -0.864   -0.895   -0.875    2.074
 494    14000  2.00   -1.115   -1.555   -1.151   -1.101   -1.103   -1.004    2.132
 495    14000  2.50   -1.102   -1.642   -1.108   -1.068   -1.091   -0.988    2.125
 496    14000  3.00   -1.101   -1.694   -1.100   -1.059   -1.090   -0.993    2.096
 497    14000  3.50   -1.102   -1.725   -1.104   -1.055   -1.091   -1.004    2.060
 498    14000  4.00   -1.102   -1.743   -1.114   -1.052   -1.091   -1.016    2.018
 499    14000  4.50   -1.100   -1.751   -1.128   -1.048   -1.088   -1.031    1.972
 500    14000  5.00   -1.096   -1.751   -1.146   -1.044   -1.084   -1.048    1.921
 501    15000  2.50   -1.271   -1.696   -1.262   -1.231   -1.261   -1.150    1.970
 502    15000  3.00   -1.274   -1.755   -1.256   -1.224   -1.263   -1.157    1.940
 503    15000  3.50   -1.277   -1.789   -1.261   -1.222   -1.266   -1.169    1.904
 504    15000  4.00   -1.278   -1.808   -1.272   -1.221   -1.267   -1.183    1.863
 505    15000  4.50   -1.277   -1.817   -1.285   -1.218   -1.266   -1.197    1.819
 506    15000  5.00   -1.273   -1.818   -1.302   -1.214   -1.262   -1.213    1.771
 507    16000  2.50   -1.430   -1.751   -1.407   -1.383   -1.420   -1.302    1.824
 508    16000  3.00   -1.436   -1.818   -1.401   -1.379   -1.425   -1.311    1.793
 509    16000  3.50   -1.441   -1.857   -1.409   -1.380   -1.431   -1.325    1.756
 510    16000  4.00   -1.444   -1.879   -1.421   -1.380   -1.434   -1.340    1.715
 511    16000  4.50   -1.444   -1.889   -1.435   -1.378   -1.433   -1.354    1.672
 512    16000  5.00   -1.441   -1.891   -1.451   -1.375   -1.430   -1.370    1.627
 513    17000  2.50   -1.579   -1.805   -1.543   -1.527   -1.568   -1.445    1.687
 514    17000  3.00   -1.587   -1.881   -1.539   -1.524   -1.577   -1.456    1.655
 515    17000  3.50   -1.596   -1.926   -1.548   -1.527   -1.585   -1.472    1.616
 516    17000  4.00   -1.601   -1.952   -1.561   -1.530   -1.590   -1.488    1.576
 517    17000  4.50   -1.602   -1.964   -1.576   -1.530   -1.591   -1.503    1.533
 518    17000  5.00   -1.600   -1.967   -1.592   -1.527   -1.589   -1.519    1.489
 519    18000  2.50   -1.718   -1.859   -1.671   -1.662   -1.708   -1.578    1.558
 520    18000  3.00   -1.729   -1.942   -1.667   -1.660   -1.719   -1.591    1.525
 521    18000  3.50   -1.740   -1.993   -1.679   -1.666   -1.730   -1.610    1.485
 522    18000  4.00   -1.748   -2.023   -1.694   -1.671   -1.737   -1.628    1.444
 523    18000  4.50   -1.750   -2.038   -1.709   -1.672   -1.740   -1.644    1.402
 524    18000  5.00   -1.750   -2.042   -1.726   -1.671   -1.739   -1.660    1.359
 525    19000  2.50   -1.849   -1.911   -1.792   -1.789   -1.839   -1.704    1.436
 526    19000  3.00   -1.862   -2.001   -1.789   -1.789   -1.853   -1.719    1.403
 527    19000  3.50   -1.877   -2.058   -1.802   -1.797   -1.867   -1.740    1.361
 528    19000  4.00   -1.886   -2.092   -1.819   -1.804   -1.876   -1.759    1.319
 529    19000  4.50   -1.891   -2.110   -1.835   -1.807   -1.880   -1.777    1.277
 530    19000  5.00   -1.891   -2.117   -1.853   -1.807   -1.880   -1.793    1.235
 531    20000  3.00   -1.988   -2.061   -1.903   -1.909   -1.978   -1.838    1.287
 532    20000  3.50   -2.005   -2.121   -1.919   -1.921   -1.995   -1.862    1.244
 533    20000  4.00   -2.017   -2.159   -1.937   -1.930   -2.007   -1.883    1.202
 534    20000  4.50   -2.023   -2.180   -1.955   -1.934   -2.013   -1.902    1.160
 535    20000  5.00   -2.024   -2.189   -1.972   -1.935   -2.014   -1.919    1.118
 536    21000  3.00   -2.105   -2.118   -2.010   -2.023   -2.096   -1.951    1.178
 537    21000  3.50   -2.126   -2.184   -2.028   -2.037   -2.117   -1.977    1.133
 538    21000  4.00   -2.140   -2.224   -2.048   -2.048   -2.130   -2.001    1.090
 539    21000  4.50   -2.148   -2.248   -2.067   -2.054   -2.138   -2.020    1.049
 540    21000  5.00   -2.150   -2.259   -2.085   -2.056   -2.140   -2.038    1.007
 541    22000  3.00   -2.215   -2.172   -2.111   -2.129   -2.206   -2.056    1.077
 542    22000  3.50   -2.240   -2.245   -2.132   -2.147   -2.231   -2.086    1.029
 543    22000  4.00   -2.257   -2.289   -2.154   -2.160   -2.247   -2.112    0.984
 544    22000  4.50   -2.266   -2.314   -2.174   -2.168   -2.256   -2.132    0.943
 545    22000  5.00   -2.270   -2.327   -2.192   -2.171   -2.260   -2.150    0.902
 546    23000  3.00   -2.318   -2.223   -2.204   -2.227   -2.309   -2.154    0.982
 547    23000  3.50   -2.347   -2.303   -2.229   -2.250   -2.338   -2.189    0.930
 548    23000  4.00   -2.367   -2.351   -2.254   -2.266   -2.358   -2.217    0.884
 549    23000  4.50   -2.378   -2.378   -2.275   -2.276   -2.369   -2.239    0.842
 550    23000  5.00   -2.383   -2.393   -2.294   -2.280   -2.373   -2.257    0.801
 551    24000  3.00   -2.412   -2.267   -2.289   -2.318   -2.403   -2.244    0.896
 552    24000  3.50   -2.448   -2.358   -2.320   -2.347   -2.440   -2.285    0.837
 553    24000  4.00   -2.471   -2.410   -2.348   -2.367   -2.462   -2.316    0.789
 554    24000  4.50   -2.484   -2.441   -2.370   -2.378   -2.475   -2.340    0.746
 555    24000  5.00   -2.491   -2.456   -2.390   -2.384   -2.481   -2.359    0.706
 556    25000  3.00   -2.494   -2.301   -2.364   -2.397   -2.486   -2.322    0.821
 557    25000  3.50   -2.542   -2.410   -2.405   -2.437   -2.534   -2.375    0.751
 558    25000  4.00   -2.569   -2.467   -2.436   -2.461   -2.560   -2.409    0.699
 559    25000  4.50   -2.585   -2.500   -2.461   -2.475   -2.575   -2.435    0.655
 560    25000  5.00   -2.592   -2.518   -2.481   -2.482   -2.583   -2.455    0.614
 561    26000  3.00   -2.563   -2.320   -2.429   -2.465   -2.554   -2.388    0.760
 562    26000  3.50   -2.629   -2.456   -2.483   -2.521   -2.621   -2.457    0.671
 563    26000  4.00   -2.661   -2.520   -2.519   -2.549   -2.652   -2.497    0.615
 564    26000  4.50   -2.679   -2.556   -2.545   -2.565   -2.670   -2.524    0.569
 565    26000  5.00   -2.688   -2.576   -2.567   -2.574   -2.679   -2.546    0.528
 566    27000  3.50   -2.707   -2.494   -2.552   -2.595   -2.699   -2.531    0.601
 567    27000  4.00   -2.747   -2.569   -2.595   -2.631   -2.738   -2.578    0.537
 568    27000  4.50   -2.768   -2.609   -2.625   -2.651   -2.759   -2.608    0.489
 569    27000  5.00   -2.779   -2.630   -2.647   -2.661   -2.770   -2.631    0.448
 570    28000  3.50   -2.775   -2.523   -2.613   -2.660   -2.767   -2.595    0.541
 571    28000  4.00   -2.825   -2.612   -2.665   -2.706   -2.817   -2.652    0.466
 572    28000  4.50   -2.850   -2.657   -2.698   -2.730   -2.842   -2.686    0.415
 573    28000  5.00   -2.863   -2.681   -2.722   -2.742   -2.854   -2.711    0.372
 574    29000  3.50   -2.837   -2.547   -2.669   -2.720   -2.828   -2.653    0.487
 575    29000  4.00   -2.896   -2.647   -2.727   -2.774   -2.888   -2.718    0.403
 576    29000  4.50   -2.926   -2.700   -2.765   -2.803   -2.918   -2.758    0.347
 577    29000  5.00   -2.942   -2.727   -2.792   -2.817   -2.933   -2.785    0.303
 578    30000  3.50   -2.898   -2.575   -2.727   -2.781   -2.889   -2.711    0.434
 579    30000  4.00   -2.960   -2.678   -2.783   -2.835   -2.952   -2.778    0.348
 580    30000  4.50   -2.996   -2.737   -2.826   -2.869   -2.988   -2.823    0.285
 581    30000  5.00   -3.014   -2.768   -2.855   -2.887   -3.006   -2.852    0.239
 582    31000  3.50   -2.962   -2.612   -2.790   -2.845   -2.953   -2.773    0.376
 583    31000  4.00   -3.020   -2.706   -2.837   -2.893   -3.012   -2.834    0.296
 584    31000  4.50   -3.060   -2.770   -2.882   -2.930   -3.052   -2.883    0.230
 585    31000  5.00   -3.082   -2.805   -2.914   -2.951   -3.073   -2.915    0.181
 586    32000  4.00   -3.078   -2.737   -2.891   -2.950   -3.070   -2.889    0.245
 587    32000  4.50   -3.120   -2.802   -2.936   -2.988   -3.112   -2.939    0.179
 588    32000  5.00   -3.144   -2.839   -2.969   -3.011   -3.136   -2.973    0.128
 589    33000  4.00   -3.140   -2.776   -2.950   -3.012   -3.132   -2.948    0.190
 590    33000  4.50   -3.178   -2.833   -2.987   -3.044   -3.170   -2.992    0.129
 591    33000  5.00   -3.203   -2.872   -3.021   -3.068   -3.196   -3.027    0.078
 592    34000  4.00   -3.207   -2.824   -3.014   -3.078   -3.198   -3.012    0.130
 593    34000  4.50   -3.238   -2.870   -3.042   -3.103   -3.229   -3.048    0.078
 594    34000  5.00   -3.262   -2.906   -3.072   -3.125   -3.254   -3.081    0.029
 595    35000  4.00   -3.278   -2.880   -3.084   -3.149   -3.268   -3.081    0.065
 596    35000  4.50   -3.301   -2.914   -3.101   -3.165   -3.292   -3.108    0.022
 597    35000  5.00   -3.322   -2.945   -3.127   -3.183   -3.313   -3.137   -0.022
 598    36000  4.00   -3.354   -2.943   -3.158   -3.225   -3.343   -3.154   -0.006
 599    36000  4.50   -3.367   -2.964   -3.165   -3.231   -3.357   -3.171   -0.037
 600    36000  5.00   -3.384   -2.989   -3.184   -3.245   -3.375   -3.195   -0.076
 601    37000  4.00   -3.433   -3.013   -3.236   -3.304   -3.422   -3.232   -0.082
 602    37000  4.50   -3.437   -3.022   -3.233   -3.301   -3.427   -3.238   -0.101
 603    37000  5.00   -3.449   -3.039   -3.246   -3.309   -3.439   -3.256   -0.133
 604    38000  4.00   -3.515   -3.087   -3.316   -3.385   -3.504   -3.313   -0.161
 605    38000  4.50   -3.511   -3.085   -3.305   -3.374   -3.500   -3.310   -0.169
 606    38000  5.00   -3.517   -3.095   -3.311   -3.377   -3.507   -3.321   -0.194
 607    39000  4.00   -3.597   -3.162   -3.397   -3.466   -3.585   -3.394   -0.241
 608    39000  4.50   -3.588   -3.154   -3.380   -3.451   -3.577   -3.385   -0.242
 609    39000  5.00   -3.588   -3.156   -3.380   -3.448   -3.578   -3.390   -0.259
 610    40000  4.50   -3.666   -3.225   -3.456   -3.529   -3.655   -3.462   -0.317
 611    40000  5.00   -3.663   -3.222   -3.452   -3.521   -3.651   -3.461   -0.328
 612    41000  4.50   -3.745   -3.297   -3.533   -3.606   -3.733   -3.539   -0.393
 613    41000  5.00   -3.738   -3.290   -3.525   -3.597   -3.727   -3.535   -0.399
 614    42000  4.50   -3.823   -3.369   -3.609   -3.684   -3.811   -3.616   -0.469
 615    42000  5.00   -3.815   -3.360   -3.600   -3.672   -3.803   -3.610   -0.472
 616    43000  4.50   -3.900   -3.441   -3.683   -3.759   -3.887   -3.691   -0.544
 617    43000  5.00   -3.891   -3.431   -3.674   -3.748   -3.879   -3.685   -0.546
 618    44000  4.50   -3.975   -3.511   -3.757   -3.834   -3.963   -3.766   -0.617
 619    44000  5.00   -3.967   -3.501   -3.747   -3.823   -3.954   -3.759   -0.619
 620    45000  4.50   -4.048   -3.580   -3.829   -3.907   -4.036   -3.838   -0.689
 621    45000  5.00   -4.041   -3.571   -3.820   -3.896   -4.029   -3.833   -0.692
 622    46000  4.50   -4.120   -3.647   -3.899   -3.978   -4.108   -3.909   -0.760
 623    46000  5.00   -4.114   -3.639   -3.891   -3.969   -4.102   -3.905   -0.763
 624    47000  4.50   -4.190   -3.713   -3.968   -4.047   -4.178   -3.979   -0.829
 625    47000  5.00   -4.186   -3.707   -3.961   -4.039   -4.173   -3.975   -0.833
 626    48000  4.50   -4.259   -3.778   -4.035   -4.116   -4.247   -4.047   -0.897
 627    48000  5.00   -4.256   -3.773   -4.029   -4.109   -4.243   -4.044   -0.901
 628    49000  4.50   -4.326   -3.841   -4.101   -4.182   -4.314   -4.114   -0.963
 629    49000  5.00   -4.324   -3.837   -4.096   -4.176   -4.312   -4.112   -0.969
 630    50000  5.00   -4.391   -3.900   -4.161   -4.243   -4.379   -4.178   -1.034
