# BCs for ATLAS9 + DUSTY99 + blackbody spectra:
#  n     Teff  logg        V        u        v        b        y     Hb_w     Hb_n
 314     7000  4.50   -0.105   -1.456   -0.672   -0.343   -0.089   -0.214    2.836
 315     7000  5.00   -0.128   -1.374   -0.716   -0.378   -0.112   -0.242    2.815
 316     7250  0.50    0.088   -2.191   -0.170   -0.004    0.102    0.097    3.167
 317     7250  1.00    0.078   -2.157   -0.175   -0.011    0.092    0.075    3.120
 318     7250  1.50    0.066   -2.085   -0.212   -0.031    0.080    0.047    3.072
 319     7250  2.00    0.051   -1.991   -0.272   -0.064    0.066    0.013    3.027
 320     7250  2.50    0.033   -1.887   -0.352   -0.107    0.049   -0.024    2.988
 321     7250  3.00    0.006   -1.780   -0.424   -0.155    0.022   -0.067    2.945
 322     7250  3.50   -0.025   -1.673   -0.493   -0.205   -0.010   -0.112    2.903
 323     7250  4.00   -0.059   -1.569   -0.558   -0.255   -0.043   -0.155    2.864
 324     7250  4.50   -0.092   -1.469   -0.618   -0.303   -0.076   -0.196    2.831
 325     7250  5.00   -0.121   -1.378   -0.669   -0.345   -0.105   -0.230    2.804
 326     7500  0.50    0.081   -2.091   -0.191   -0.014    0.096    0.098    3.185
 327     7500  1.00    0.074   -2.112   -0.144    0.004    0.087    0.088    3.139
 328     7500  1.50    0.066   -2.064   -0.165   -0.007    0.079    0.064    3.088
 329     7500  2.00    0.053   -1.988   -0.209   -0.029    0.067    0.033    3.037
 330     7500  2.50    0.038   -1.897   -0.275   -0.064    0.052   -0.003    2.990
 331     7500  3.00    0.018   -1.797   -0.357   -0.110    0.033   -0.043    2.947
 332     7500  3.50   -0.011   -1.694   -0.431   -0.160    0.005   -0.088    2.903
 333     7500  4.00   -0.045   -1.590   -0.501   -0.212   -0.029   -0.135    2.860
 334     7500  4.50   -0.080   -1.488   -0.567   -0.264   -0.064   -0.179    2.823
 335     7500  5.00   -0.113   -1.392   -0.626   -0.312   -0.097   -0.219    2.791
 336     7750  1.00    0.059   -2.044   -0.144   -0.002    0.072    0.086    3.150
 337     7750  1.50    0.055   -2.027   -0.141    0.000    0.068    0.070    3.099
 338     7750  2.00    0.047   -1.972   -0.173   -0.013    0.060    0.043    3.044
 339     7750  2.50    0.034   -1.896   -0.223   -0.038    0.048    0.009    2.989
 340     7750  3.00    0.018   -1.808   -0.293   -0.074    0.033   -0.030    2.941
 341     7750  3.50   -0.004   -1.711   -0.375   -0.121    0.012   -0.071    2.898
 342     7750  4.00   -0.035   -1.610   -0.450   -0.174   -0.018   -0.118    2.853
 343     7750  4.50   -0.070   -1.510   -0.521   -0.227   -0.053   -0.165    2.811
 344     7750  5.00   -0.106   -1.411   -0.586   -0.279   -0.089   -0.210    2.774
 345     8000  1.00    0.030   -1.946   -0.182   -0.037    0.044    0.064    3.147
 346     8000  1.50    0.033   -1.976   -0.140   -0.010    0.046    0.062    3.102
 347     8000  2.00    0.030   -1.944   -0.156   -0.014    0.043    0.041    3.046
 348     8000  2.50    0.021   -1.885   -0.196   -0.030    0.035    0.011    2.989
 349     8000  3.00    0.008   -1.810   -0.251   -0.055    0.022   -0.026    2.932
 350     8000  3.50   -0.008   -1.723   -0.324   -0.093    0.008   -0.064    2.885
 351     8000  4.00   -0.030   -1.628   -0.404   -0.141   -0.014   -0.107    2.840
 352     8000  4.50   -0.063   -1.531   -0.479   -0.194   -0.046   -0.155    2.796
 353     8000  5.00   -0.099   -1.433   -0.549   -0.249   -0.082   -0.203    2.755
 354     8250  1.00   -0.020   -1.819   -0.257   -0.102   -0.005    0.013    3.117
 355     8250  1.50    0.001   -1.908   -0.162   -0.038    0.014    0.041    3.098
 356     8250  2.00    0.002   -1.903   -0.158   -0.030    0.015    0.027    3.044
 357     8250  2.50   -0.002   -1.863   -0.187   -0.037    0.012    0.002    2.984
 358     8250  3.00   -0.010   -1.803   -0.232   -0.055    0.004   -0.031    2.923
 359     8250  3.50   -0.023   -1.729   -0.291   -0.081   -0.009   -0.069    2.866
 360     8250  4.00   -0.038   -1.643   -0.366   -0.119   -0.022   -0.107    2.821
 361     8250  4.50   -0.062   -1.549   -0.442   -0.168   -0.045   -0.150    2.777
 362     8250  5.00   -0.096   -1.454   -0.516   -0.222   -0.079   -0.199    2.734
 363     8500  1.50   -0.041   -1.828   -0.204   -0.083   -0.028    0.005    3.080
 364     8500  2.00   -0.033   -1.852   -0.178   -0.059   -0.021    0.003    3.035
 365     8500  2.50   -0.033   -1.832   -0.193   -0.058   -0.020   -0.016    2.974
 366     8500  3.00   -0.037   -1.788   -0.230   -0.068   -0.024   -0.045    2.910
 367     8500  3.50   -0.046   -1.727   -0.280   -0.086   -0.032   -0.080    2.849
 368     8500  4.00   -0.059   -1.654   -0.342   -0.114   -0.044   -0.119    2.795
 369     8500  4.50   -0.072   -1.566   -0.415   -0.152   -0.055   -0.155    2.753
 370     8500  5.00   -0.098   -1.474   -0.489   -0.200   -0.080   -0.200    2.710
 371     8750  1.50   -0.093   -1.749   -0.258   -0.138   -0.080   -0.042    3.049
 372     8750  2.00   -0.077   -1.797   -0.210   -0.099   -0.064   -0.030    3.018
 373     8750  2.50   -0.072   -1.796   -0.212   -0.089   -0.060   -0.043    2.961
 374     8750  3.00   -0.073   -1.767   -0.238   -0.092   -0.060   -0.067    2.896
 375     8750  3.50   -0.078   -1.720   -0.281   -0.104   -0.064   -0.099    2.830
 376     8750  4.00   -0.086   -1.658   -0.336   -0.123   -0.071   -0.136    2.770
 377     8750  4.50   -0.096   -1.582   -0.402   -0.152   -0.081   -0.174    2.720
 378     8750  5.00   -0.109   -1.493   -0.471   -0.189   -0.092   -0.210    2.681
 379     9000  1.50   -0.150   -1.677   -0.315   -0.197   -0.136   -0.096    3.006
 380     9000  2.00   -0.126   -1.745   -0.252   -0.147   -0.113   -0.072    2.991
 381     9000  2.50   -0.118   -1.758   -0.242   -0.130   -0.105   -0.078    2.942
 382     9000  3.00   -0.115   -1.743   -0.259   -0.126   -0.102   -0.097    2.878
 383     9000  3.50   -0.116   -1.708   -0.294   -0.131   -0.102   -0.125    2.809
 384     9000  4.00   -0.120   -1.658   -0.342   -0.144   -0.106   -0.159    2.743
 385     9000  4.50   -0.129   -1.594   -0.402   -0.165   -0.113   -0.198    2.687
 386     9000  5.00   -0.135   -1.513   -0.466   -0.193   -0.118   -0.232    2.645
 387     9250  2.00   -0.179   -1.700   -0.300   -0.199   -0.166   -0.119    2.955
 388     9250  2.50   -0.167   -1.724   -0.280   -0.176   -0.155   -0.118    2.914
 389     9250  3.00   -0.162   -1.719   -0.289   -0.167   -0.149   -0.133    2.854
 390     9250  3.50   -0.160   -1.694   -0.316   -0.167   -0.146   -0.157    2.786
 391     9250  4.00   -0.161   -1.655   -0.357   -0.174   -0.147   -0.188    2.718
 392     9250  4.50   -0.165   -1.601   -0.410   -0.188   -0.150   -0.225    2.656
 393     9250  5.00   -0.172   -1.533   -0.472   -0.210   -0.155   -0.263    2.606
 394     9500  2.00   -0.233   -1.660   -0.349   -0.252   -0.220   -0.168    2.915
 395     9500  2.50   -0.220   -1.695   -0.323   -0.225   -0.207   -0.163    2.882
 396     9500  3.00   -0.213   -1.699   -0.325   -0.214   -0.200   -0.174    2.828
 397     9500  3.50   -0.209   -1.682   -0.346   -0.210   -0.196   -0.194    2.762
 398     9500  4.00   -0.206   -1.650   -0.380   -0.211   -0.192   -0.221    2.692
 399     9500  4.50   -0.207   -1.605   -0.427   -0.219   -0.192   -0.256    2.625
 400     9500  5.00   -0.211   -1.547   -0.486   -0.235   -0.195   -0.294    2.568
 401     9750  2.00   -0.287   -1.627   -0.398   -0.304   -0.275   -0.218    2.871
 402     9750  2.50   -0.273   -1.670   -0.368   -0.276   -0.261   -0.211    2.844
 403     9750  3.00   -0.265   -1.682   -0.366   -0.262   -0.253   -0.218    2.796
 404     9750  3.50   -0.260   -1.672   -0.381   -0.256   -0.247   -0.235    2.733
 405     9750  4.00   -0.255   -1.646   -0.410   -0.254   -0.242   -0.259    2.662
 406     9750  4.50   -0.253   -1.608   -0.452   -0.257   -0.238   -0.291    2.593
 407     9750  5.00   -0.253   -1.558   -0.505   -0.267   -0.237   -0.328    2.532
 408    10000  2.00   -0.341   -1.598   -0.447   -0.357   -0.329   -0.269    2.826
 409    10000  2.50   -0.327   -1.649   -0.415   -0.327   -0.315   -0.259    2.803
 410    10000  3.00   -0.319   -1.667   -0.409   -0.313   -0.307   -0.264    2.760
 411    10000  3.50   -0.313   -1.664   -0.420   -0.304   -0.300   -0.279    2.700
 412    10000  4.00   -0.307   -1.644   -0.445   -0.300   -0.294   -0.301    2.631
 413    10000  4.50   -0.302   -1.612   -0.481   -0.299   -0.288   -0.329    2.561
 414    10000  5.00   -0.300   -1.568   -0.529   -0.304   -0.284   -0.364    2.497
 415    10250  2.00   -0.394   -1.575   -0.495   -0.408   -0.382   -0.319    2.780
 416    10250  2.50   -0.380   -1.631   -0.462   -0.379   -0.368   -0.308    2.760
 417    10250  3.00   -0.372   -1.655   -0.454   -0.363   -0.360   -0.312    2.721
 418    10250  3.50   -0.366   -1.658   -0.462   -0.354   -0.354   -0.325    2.665
 419    10250  4.00   -0.360   -1.644   -0.483   -0.348   -0.347   -0.344    2.599
 420    10250  4.50   -0.354   -1.616   -0.515   -0.345   -0.340   -0.370    2.529
 421    10250  5.00   -0.349   -1.577   -0.557   -0.346   -0.334   -0.402    2.463
 422    10500  2.00   -0.447   -1.556   -0.543   -0.459   -0.435   -0.369    2.734
 423    10500  2.50   -0.433   -1.617   -0.509   -0.429   -0.421   -0.358    2.716
 424    10500  3.00   -0.426   -1.646   -0.500   -0.414   -0.414   -0.360    2.680
 425    10500  3.50   -0.420   -1.654   -0.506   -0.405   -0.408   -0.372    2.628
 426    10500  4.00   -0.414   -1.645   -0.523   -0.398   -0.401   -0.389    2.565
 427    10500  4.50   -0.407   -1.622   -0.551   -0.393   -0.394   -0.413    2.495
 428    10500  5.00   -0.400   -1.587   -0.590   -0.391   -0.385   -0.443    2.427
 429    10750  2.00   -0.500   -1.542   -0.590   -0.509   -0.487   -0.418    2.688
 430    10750  2.50   -0.486   -1.605   -0.556   -0.480   -0.474   -0.407    2.672
 431    10750  3.00   -0.479   -1.638   -0.546   -0.465   -0.467   -0.409    2.637
 432    10750  3.50   -0.473   -1.651   -0.551   -0.455   -0.461   -0.419    2.589
 433    10750  4.00   -0.467   -1.647   -0.566   -0.448   -0.455   -0.435    2.530
 434    10750  4.50   -0.461   -1.629   -0.590   -0.442   -0.447   -0.457    2.461
 435    10750  5.00   -0.453   -1.598   -0.625   -0.438   -0.438   -0.485    2.392
 436    11000  2.00   -0.551   -1.531   -0.636   -0.558   -0.539   -0.467    2.643
 437    11000  2.50   -0.538   -1.597   -0.602   -0.529   -0.526   -0.455    2.627
 438    11000  3.00   -0.531   -1.633   -0.592   -0.515   -0.520   -0.458    2.594
 439    11000  3.50   -0.526   -1.649   -0.596   -0.505   -0.515   -0.467    2.549
 440    11000  4.00   -0.521   -1.649   -0.609   -0.498   -0.508   -0.482    2.492
 441    11000  4.50   -0.514   -1.636   -0.631   -0.492   -0.501   -0.502    2.426
 442    11000  5.00   -0.506   -1.609   -0.663   -0.486   -0.492   -0.529    2.357
 443    11250  2.00   -0.602   -1.525   -0.682   -0.607   -0.590   -0.515    2.597
 444    11250  2.50   -0.589   -1.592   -0.648   -0.578   -0.577   -0.503    2.582
 445    11250  3.00   -0.583   -1.631   -0.638   -0.564   -0.572   -0.506    2.550
 446    11250  3.50   -0.579   -1.650   -0.641   -0.555   -0.567   -0.515    2.507
 447    11250  4.00   -0.574   -1.653   -0.653   -0.548   -0.561   -0.529    2.453
 448    11250  4.50   -0.567   -1.643   -0.673   -0.542   -0.554   -0.548    2.390
 449    11250  5.00   -0.559   -1.621   -0.702   -0.535   -0.545   -0.573    2.321
 450    11500  2.00   -0.653   -1.521   -0.728   -0.656   -0.641   -0.563    2.552
 451    11500  2.50   -0.640   -1.590   -0.693   -0.627   -0.628   -0.551    2.538
 452    11500  3.00   -0.634   -1.631   -0.683   -0.613   -0.623   -0.554    2.507
 453    11500  3.50   -0.631   -1.652   -0.686   -0.605   -0.619   -0.562    2.465
 454    11500  4.00   -0.626   -1.657   -0.697   -0.598   -0.614   -0.576    2.414
 455    11500  4.50   -0.620   -1.651   -0.716   -0.591   -0.607   -0.594    2.353
 456    11500  5.00   -0.612   -1.632   -0.742   -0.585   -0.598   -0.617    2.286
 457    11750  2.00   -0.703   -1.520   -0.773   -0.704   -0.691   -0.611    2.507
 458    11750  2.50   -0.690   -1.591   -0.738   -0.674   -0.678   -0.598    2.494
 459    11750  3.00   -0.685   -1.633   -0.728   -0.661   -0.674   -0.601    2.463
 460    11750  3.50   -0.682   -1.655   -0.731   -0.653   -0.670   -0.610    2.422
 461    11750  4.00   -0.678   -1.663   -0.741   -0.647   -0.666   -0.623    2.373
 462    11750  4.50   -0.672   -1.660   -0.759   -0.641   -0.660   -0.640    2.315
 463    11750  5.00   -0.664   -1.644   -0.783   -0.634   -0.651   -0.662    2.250
 464    12000  2.50   -0.739   -1.594   -0.782   -0.722   -0.728   -0.645    2.450
 465    12000  3.00   -0.735   -1.636   -0.772   -0.709   -0.724   -0.648    2.419
 466    12000  3.50   -0.732   -1.661   -0.775   -0.702   -0.721   -0.657    2.379
 467    12000  4.00   -0.728   -1.671   -0.785   -0.695   -0.717   -0.669    2.332
 468    12000  4.50   -0.723   -1.669   -0.802   -0.690   -0.711   -0.686    2.276
 469    12000  5.00   -0.716   -1.657   -0.824   -0.682   -0.703   -0.706    2.214
 470    12250  2.50   -0.788   -1.598   -0.825   -0.768   -0.777   -0.691    2.406
 471    12250  3.00   -0.785   -1.642   -0.816   -0.756   -0.773   -0.694    2.376
 472    12250  3.50   -0.782   -1.668   -0.819   -0.749   -0.771   -0.703    2.337
 473    12250  4.00   -0.779   -1.679   -0.829   -0.743   -0.767   -0.716    2.291
 474    12250  4.50   -0.774   -1.679   -0.845   -0.738   -0.762   -0.732    2.237
 475    12250  5.00   -0.767   -1.669   -0.866   -0.731   -0.754   -0.751    2.177
 476    12500  2.50   -0.836   -1.605   -0.869   -0.814   -0.825   -0.737    2.363
 477    12500  3.00   -0.833   -1.650   -0.860   -0.802   -0.822   -0.740    2.333
 478    12500  3.50   -0.831   -1.676   -0.863   -0.796   -0.820   -0.749    2.294
 479    12500  4.00   -0.828   -1.688   -0.872   -0.791   -0.817   -0.762    2.249
 480    12500  4.50   -0.824   -1.690   -0.888   -0.785   -0.812   -0.777    2.197
 481    12500  5.00   -0.817   -1.682   -0.908   -0.778   -0.804   -0.796    2.139
 482    12750  2.50   -0.884   -1.613   -0.911   -0.859   -0.873   -0.782    2.320
 483    12750  3.00   -0.881   -1.659   -0.902   -0.848   -0.870   -0.786    2.291
 484    12750  3.50   -0.880   -1.686   -0.906   -0.842   -0.869   -0.795    2.252
 485    12750  4.00   -0.877   -1.699   -0.915   -0.837   -0.866   -0.807    2.208
 486    12750  4.50   -0.873   -1.702   -0.931   -0.832   -0.861   -0.822    2.157
 487    12750  5.00   -0.867   -1.695   -0.950   -0.826   -0.854   -0.840    2.101
 488    13000  2.50   -0.931   -1.622   -0.953   -0.904   -0.920   -0.826    2.278
 489    13000  3.00   -0.929   -1.669   -0.945   -0.893   -0.918   -0.830    2.248
 490    13000  3.50   -0.928   -1.697   -0.948   -0.888   -0.917   -0.840    2.211
 491    13000  4.00   -0.926   -1.711   -0.958   -0.883   -0.914   -0.852    2.167
 492    13000  4.50   -0.922   -1.714   -0.973   -0.879   -0.910   -0.867    2.117
 493    13000  5.00   -0.916   -1.709   -0.991   -0.872   -0.903   -0.885    2.063
 494    14000  2.00   -1.122   -1.578   -1.156   -1.107   -1.111   -1.011    2.124
 495    14000  2.50   -1.111   -1.667   -1.115   -1.076   -1.100   -0.997    2.115
 496    14000  3.00   -1.111   -1.719   -1.108   -1.067   -1.101   -1.003    2.085
 497    14000  3.50   -1.112   -1.750   -1.113   -1.064   -1.102   -1.014    2.048
 498    14000  4.00   -1.112   -1.766   -1.123   -1.061   -1.101   -1.027    2.006
 499    14000  4.50   -1.109   -1.772   -1.137   -1.058   -1.098   -1.041    1.959
 500    14000  5.00   -1.104   -1.769   -1.154   -1.052   -1.092   -1.057    1.910
 501    15000  2.50   -1.279   -1.719   -1.267   -1.237   -1.269   -1.158    1.961
 502    15000  3.00   -1.283   -1.778   -1.262   -1.231   -1.272   -1.166    1.930
 503    15000  3.50   -1.286   -1.812   -1.268   -1.230   -1.276   -1.178    1.892
 504    15000  4.00   -1.287   -1.830   -1.279   -1.229   -1.276   -1.192    1.851
 505    15000  4.50   -1.286   -1.838   -1.294   -1.226   -1.275   -1.207    1.807
 506    15000  5.00   -1.282   -1.837   -1.310   -1.222   -1.270   -1.222    1.760
 507    16000  2.50   -1.438   -1.771   -1.411   -1.389   -1.427   -1.309    1.816
 508    16000  3.00   -1.443   -1.839   -1.406   -1.385   -1.433   -1.319    1.784
 509    16000  3.50   -1.449   -1.878   -1.415   -1.386   -1.439   -1.333    1.746
 510    16000  4.00   -1.452   -1.899   -1.427   -1.387   -1.442   -1.348    1.705
 511    16000  4.50   -1.452   -1.908   -1.442   -1.385   -1.441   -1.363    1.661
 512    16000  5.00   -1.449   -1.909   -1.458   -1.382   -1.438   -1.378    1.616
 513    17000  2.50   -1.586   -1.824   -1.547   -1.532   -1.576   -1.451    1.679
 514    17000  3.00   -1.594   -1.899   -1.542   -1.529   -1.584   -1.462    1.647
 515    17000  3.50   -1.603   -1.945   -1.552   -1.533   -1.593   -1.479    1.607
 516    17000  4.00   -1.608   -1.970   -1.566   -1.535   -1.597   -1.495    1.566
 517    17000  4.50   -1.609   -1.981   -1.581   -1.535   -1.598   -1.511    1.523
 518    17000  5.00   -1.607   -1.983   -1.598   -1.533   -1.596   -1.526    1.479
 519    18000  2.50   -1.726   -1.877   -1.676   -1.667   -1.716   -1.585    1.550
 520    18000  3.00   -1.735   -1.959   -1.671   -1.665   -1.726   -1.597    1.517
 521    18000  3.50   -1.747   -2.010   -1.682   -1.671   -1.737   -1.616    1.477
 522    18000  4.00   -1.754   -2.039   -1.697   -1.675   -1.744   -1.634    1.435
 523    18000  4.50   -1.756   -2.053   -1.714   -1.677   -1.746   -1.650    1.393
 524    18000  5.00   -1.755   -2.056   -1.731   -1.675   -1.745   -1.666    1.349
 525    19000  2.50   -1.858   -1.930   -1.799   -1.795   -1.848   -1.712    1.427
 526    19000  3.00   -1.869   -2.018   -1.792   -1.793   -1.859   -1.725    1.395
 527    19000  3.50   -1.882   -2.073   -1.805   -1.801   -1.872   -1.745    1.354
 528    19000  4.00   -1.891   -2.106   -1.821   -1.807   -1.881   -1.764    1.312
 529    19000  4.50   -1.896   -2.123   -1.838   -1.810   -1.885   -1.782    1.270
 530    19000  5.00   -1.896   -2.129   -1.856   -1.810   -1.885   -1.798    1.227
 531    20000  3.00   -1.995   -2.076   -1.907   -1.914   -1.985   -1.845    1.279
 532    20000  3.50   -2.010   -2.135   -1.921   -1.924   -2.001   -1.867    1.237
 533    20000  4.00   -2.021   -2.171   -1.939   -1.932   -2.011   -1.888    1.195
 534    20000  4.50   -2.027   -2.192   -1.956   -1.937   -2.017   -1.906    1.153
 535    20000  5.00   -2.028   -2.200   -1.974   -1.937   -2.018   -1.923    1.111
 536    21000  3.00   -2.113   -2.134   -2.015   -2.028   -2.104   -1.959    1.169
 537    21000  3.50   -2.131   -2.197   -2.031   -2.041   -2.122   -1.983    1.127
 538    21000  4.00   -2.144   -2.236   -2.050   -2.050   -2.135   -2.005    1.084
 539    21000  4.50   -2.151   -2.258   -2.068   -2.056   -2.141   -2.024    1.042
 540    21000  5.00   -2.154   -2.268   -2.087   -2.058   -2.143   -2.041    1.001
 541    22000  3.00   -2.225   -2.190   -2.117   -2.136   -2.215   -2.065    1.066
 542    22000  3.50   -2.246   -2.258   -2.135   -2.151   -2.237   -2.092    1.021
 543    22000  4.00   -2.261   -2.299   -2.155   -2.163   -2.252   -2.116    0.978
 544    22000  4.50   -2.269   -2.323   -2.175   -2.170   -2.260   -2.136    0.937
 545    22000  5.00   -2.273   -2.335   -2.193   -2.172   -2.262   -2.154    0.896
 546    23000  3.00   -2.328   -2.242   -2.211   -2.235   -2.319   -2.164    0.971
 547    23000  3.50   -2.354   -2.317   -2.233   -2.255   -2.346   -2.196    0.921
 548    23000  4.00   -2.371   -2.361   -2.256   -2.269   -2.362   -2.221    0.877
 549    23000  4.50   -2.381   -2.387   -2.276   -2.278   -2.372   -2.242    0.836
 550    23000  5.00   -2.386   -2.399   -2.294   -2.281   -2.376   -2.260    0.796
 551    24000  3.00   -2.423   -2.287   -2.297   -2.326   -2.414   -2.255    0.884
 552    24000  3.50   -2.456   -2.373   -2.325   -2.353   -2.448   -2.293    0.828
 553    24000  4.00   -2.476   -2.421   -2.350   -2.370   -2.467   -2.321    0.782
 554    24000  4.50   -2.488   -2.449   -2.372   -2.380   -2.479   -2.343    0.740
 555    24000  5.00   -2.493   -2.463   -2.391   -2.384   -2.483   -2.362    0.701
 556    25000  3.00   -2.506   -2.320   -2.372   -2.406   -2.497   -2.333    0.809
 557    25000  3.50   -2.551   -2.425   -2.411   -2.444   -2.543   -2.383    0.741
 558    25000  4.00   -2.575   -2.478   -2.439   -2.464   -2.566   -2.415    0.691
 559    25000  4.50   -2.589   -2.508   -2.462   -2.477   -2.580   -2.439    0.649
 560    25000  5.00   -2.595   -2.524   -2.482   -2.482   -2.585   -2.458    0.609
 561    26000  3.00   -2.573   -2.336   -2.436   -2.473   -2.564   -2.398    0.749
 562    26000  3.50   -2.638   -2.471   -2.489   -2.527   -2.630   -2.466    0.661
 563    26000  4.00   -2.667   -2.532   -2.522   -2.553   -2.659   -2.503    0.607
 564    26000  4.50   -2.684   -2.565   -2.547   -2.568   -2.675   -2.529    0.563
 565    26000  5.00   -2.691   -2.582   -2.568   -2.575   -2.682   -2.549    0.523
 566    27000  3.50   -2.716   -2.508   -2.558   -2.602   -2.708   -2.540    0.591
 567    27000  4.00   -2.753   -2.580   -2.599   -2.636   -2.745   -2.585    0.529
 568    27000  4.50   -2.773   -2.618   -2.627   -2.653   -2.764   -2.613    0.482
 569    27000  5.00   -2.782   -2.637   -2.649   -2.662   -2.773   -2.635    0.442
 570    28000  3.50   -2.784   -2.536   -2.619   -2.667   -2.776   -2.603    0.531
 571    28000  4.00   -2.832   -2.623   -2.669   -2.711   -2.824   -2.659    0.458
 572    28000  4.50   -2.855   -2.666   -2.701   -2.733   -2.847   -2.692    0.408
 573    28000  5.00   -2.867   -2.687   -2.724   -2.744   -2.858   -2.714    0.366
 574    29000  3.50   -2.844   -2.557   -2.674   -2.726   -2.836   -2.660    0.479
 575    29000  4.00   -2.902   -2.658   -2.731   -2.778   -2.895   -2.725    0.395
 576    29000  4.50   -2.932   -2.708   -2.768   -2.806   -2.924   -2.763    0.340
 577    29000  5.00   -2.946   -2.733   -2.794   -2.819   -2.937   -2.789    0.297
 578    30000  3.50   -2.903   -2.582   -2.731   -2.784   -2.894   -2.716    0.428
 579    30000  4.00   -2.966   -2.687   -2.787   -2.839   -2.958   -2.784    0.340
 580    30000  4.50   -3.001   -2.745   -2.829   -2.872   -2.993   -2.828    0.279
 581    30000  5.00   -3.018   -2.774   -2.857   -2.889   -3.010   -2.856    0.233
 582    31000  3.50   -2.965   -2.617   -2.793   -2.848   -2.956   -2.776    0.372
 583    31000  4.00   -3.025   -2.713   -2.840   -2.897   -3.017   -2.839    0.290
 584    31000  4.50   -3.064   -2.777   -2.885   -2.933   -3.057   -2.887    0.224
 585    31000  5.00   -3.085   -2.810   -2.916   -2.953   -3.077   -2.918    0.176
 586    32000  4.00   -3.082   -2.742   -2.893   -2.953   -3.074   -2.893    0.241
 587    32000  4.50   -3.124   -2.807   -2.937   -2.990   -3.116   -2.942    0.174
 588    32000  5.00   -3.147   -2.844   -2.970   -3.013   -3.140   -2.976    0.123
 589    33000  4.00   -3.143   -2.779   -2.951   -3.013   -3.134   -2.950    0.187
 590    33000  4.50   -3.181   -2.836   -2.988   -3.046   -3.173   -2.995    0.126
 591    33000  5.00   -3.206   -2.875   -3.021   -3.069   -3.198   -3.030    0.074
 592    34000  4.00   -3.209   -2.826   -3.015   -3.079   -3.200   -3.014    0.128
 593    34000  4.50   -3.239   -2.872   -3.042   -3.103   -3.231   -3.050    0.075
 594    34000  5.00   -3.264   -2.908   -3.072   -3.125   -3.256   -3.083    0.026
 595    35000  4.00   -3.280   -2.882   -3.085   -3.150   -3.270   -3.082    0.063
 596    35000  4.50   -3.302   -2.915   -3.101   -3.165   -3.293   -3.109    0.021
 597    35000  5.00   -3.323   -2.946   -3.126   -3.183   -3.314   -3.138   -0.024
 598    36000  4.00   -3.356   -2.946   -3.160   -3.226   -3.345   -3.156   -0.008
 599    36000  4.50   -3.368   -2.965   -3.165   -3.231   -3.358   -3.172   -0.038
 600    36000  5.00   -3.384   -2.990   -3.184   -3.244   -3.376   -3.196   -0.077
 601    37000  4.00   -3.435   -3.016   -3.239   -3.306   -3.424   -3.235   -0.084
 602    37000  4.50   -3.438   -3.023   -3.233   -3.301   -3.428   -3.239   -0.102
 603    37000  5.00   -3.449   -3.039   -3.245   -3.309   -3.440   -3.257   -0.134
 604    38000  4.00   -3.517   -3.090   -3.319   -3.388   -3.506   -3.315   -0.163
 605    38000  4.50   -3.512   -3.087   -3.306   -3.375   -3.501   -3.311   -0.171
 606    38000  5.00   -3.518   -3.095   -3.311   -3.377   -3.508   -3.322   -0.195
 607    39000  4.00   -3.600   -3.166   -3.400   -3.470   -3.588   -3.397   -0.244
 608    39000  4.50   -3.590   -3.156   -3.382   -3.452   -3.578   -3.387   -0.244
 609    39000  5.00   -3.589   -3.157   -3.380   -3.448   -3.579   -3.391   -0.260
 610    40000  4.50   -3.669   -3.228   -3.459   -3.531   -3.657   -3.464   -0.319
 611    40000  5.00   -3.664   -3.223   -3.453   -3.522   -3.653   -3.463   -0.329
 612    41000  4.50   -3.748   -3.301   -3.536   -3.609   -3.736   -3.542   -0.396
 613    41000  5.00   -3.740   -3.292   -3.527   -3.598   -3.728   -3.537   -0.401
 614    42000  4.50   -3.827   -3.374   -3.613   -3.687   -3.814   -3.619   -0.473
 615    42000  5.00   -3.817   -3.363   -3.602   -3.675   -3.805   -3.612   -0.475
 616    43000  4.50   -3.904   -3.446   -3.688   -3.764   -3.892   -3.696   -0.548
 617    43000  5.00   -3.894   -3.435   -3.677   -3.751   -3.882   -3.688   -0.549
 618    44000  4.50   -3.980   -3.517   -3.762   -3.839   -3.968   -3.771   -0.623
 619    44000  5.00   -3.971   -3.506   -3.751   -3.826   -3.958   -3.763   -0.623
 620    45000  4.50   -4.054   -3.587   -3.835   -3.913   -4.042   -3.845   -0.696
 621    45000  5.00   -4.046   -3.576   -3.824   -3.901   -4.033   -3.837   -0.696
 622    46000  4.50   -4.127   -3.655   -3.906   -3.985   -4.115   -3.917   -0.767
 623    46000  5.00   -4.119   -3.645   -3.896   -3.974   -4.107   -3.910   -0.768
 624    47000  4.50   -4.198   -3.722   -3.976   -4.055   -4.186   -3.987   -0.837
 625    47000  5.00   -4.192   -3.713   -3.967   -4.045   -4.179   -3.981   -0.839
 626    48000  4.50   -4.267   -3.787   -4.043   -4.124   -4.256   -4.056   -0.905
 627    48000  5.00   -4.262   -3.780   -4.036   -4.115   -4.250   -4.051   -0.908
 628    49000  4.50   -4.335   -3.851   -4.110   -4.191   -4.324   -4.123   -0.972
 629    49000  5.00   -4.331   -3.845   -4.103   -4.184   -4.319   -4.119   -0.976
 630    50000  5.00   -4.399   -3.909   -4.169   -4.251   -4.387   -4.186   -1.043
